Fiscal_Year,Week_Index,Season,Partner,Category,Planned_Units,Allocated_Units,Backorder_Units,Actual_Units,Actual_Revenue,Actual_GM_Dollars,Avg_Fill_Rate,Avg_Forecast_Accuracy,Avg_Markdown_Rate,Actual_GM_Pct
2024,51,Holiday,Macy's,Men's Denim,233,140,93,136,7626.3099999999995,3641.91,0.6673958333333333,0.6611041666666667,0.1049375,0.478
2024,51,Holiday,Macy's,Outerwear,85,65,20,63,5038.12,2189.01,0.6694,0.6371333333333333,0.11513333333333332,0.434
2024,51,Holiday,Macy's,Seasonal Capsule,11,6,5,6,265.66,137.05,0.6666666666666666,0.6666666666666666,0.09200000000000001,0.516
2024,51,Holiday,Macy's,Tops & Blouses,110,80,30,78,2717.09,1409.93,0.8196111111111111,0.7810555555555555,0.09588888888888888,0.519
2024,51,Holiday,Macy's,Women's Denim,336,206,130,202,10136.81,5030.31,0.5427179487179488,0.5302820512820513,0.12948717948717947,0.496
2024,51,Holiday,Nordstrom,Accessories,63,23,40,22,631.12,373.20000000000005,0.3333333333333333,0.32641666666666663,0.13649999999999998,0.591
2024,51,Holiday,Nordstrom,Activewear,81,25,56,25,1039.48,558.03,0.32915,0.3028,0.10765,0.537
2024,51,Holiday,Nordstrom,Aerie Intimates,119,65,54,60,1697.6499999999999,929.38,0.5158888888888888,0.5007777777777778,0.10805555555555556,0.547
2024,51,Holiday,Nordstrom,Graphic Tees,130,59,71,57,1297.8,724.03,0.5642631578947368,0.5424736842105263,0.10342105263157896,0.558
2024,51,Holiday,Nordstrom,Loungewear,77,36,41,36,1590.28,865.12,0.4576666666666667,0.44119047619047624,0.10761904761904761,0.544
2024,51,Holiday,Nordstrom,Men's Denim,103,40,63,40,2469.0699999999997,1208.8799999999999,0.5028571428571429,0.5028571428571429,0.09545714285714287,0.49
2024,51,Holiday,Nordstrom,Outerwear,64,27,37,26,2054.8399999999997,869.14,0.45353333333333334,0.431,0.11333333333333333,0.423
2024,51,Holiday,Nordstrom,Seasonal Capsule,7,5,2,5,215.32999999999998,109.43,0.6666666666666666,0.6666666666666666,0.10966666666666665,0.508
2024,51,Holiday,Nordstrom,Tops & Blouses,84,42,42,40,1314.56,708.04,0.5114117647058823,0.49676470588235294,0.1091764705882353,0.539
2024,51,Holiday,Nordstrom,Women's Denim,215,59,156,58,3132.5,1590.31,0.21921212121212122,0.20075757575757575,0.1293939393939394,0.508
2024,51,Holiday,NuOrder_Direct,Accessories,73,69,4,67,1741.3700000000001,1034.18,0.8846153846153846,0.8572307692307692,0.12692307692307692,0.594
2024,51,Holiday,NuOrder_Direct,Activewear,97,88,9,86,3609.54,1856.24,0.925,0.8998076923076923,0.10665384615384615,0.514
2024,51,Holiday,NuOrder_Direct,Aerie Intimates,195,190,5,188,4896.08,2626.14,0.9722307692307692,0.9400000000000001,0.10546153846153847,0.536
2024,51,Holiday,NuOrder_Direct,Graphic Tees,103,97,6,94,1814.48,957.61,0.97855,0.92045,0.11040000000000001,0.528
2024,51,Holiday,NuOrder_Direct,Loungewear,76,71,5,68,2573.35,1292.04,0.952375,0.9051666666666667,0.11520833333333334,0.502
2024,51,Holiday,NuOrder_Direct,Men's Denim,125,117,8,115,6351.74,2977.38,0.922025,0.9065,0.103675,0.469
2024,51,Holiday,NuOrder_Direct,Outerwear,63,60,3,58,5174.28,2229.37,0.9556,0.9171333333333334,0.10753333333333333,0.431
2024,51,Holiday,NuOrder_Direct,Seasonal Capsule,5,4,1,4,239.01999999999998,103.53999999999999,0.75,0.75,0.1235,0.433
2024,51,Holiday,NuOrder_Direct,Tops & Blouses,62,58,4,54,1825.66,938.58,0.95,0.930625,0.091125,0.514
2024,51,Holiday,NuOrder_Direct,Women's Denim,135,133,2,131,6318.33,3027.61,0.9874999999999999,0.9645357142857144,0.12335714285714286,0.479
2024,51,Holiday,Zappos,Accessories,31,9,22,9,185.51000000000002,116.99000000000001,0.25,0.229125,0.133,0.631
2024,51,Holiday,Zappos,Activewear,36,6,30,6,305.1,167.4,0.3076923076923077,0.3076923076923077,0.10815384615384614,0.549
2024,51,Holiday,Zappos,Aerie Intimates,94,29,65,28,764.2399999999999,439.38,0.40625,0.4014375,0.1155,0.575
2024,51,Holiday,Zappos,Graphic Tees,17,2,15,2,36.68,21.490000000000002,0.2857142857142857,0.2857142857142857,0.12185714285714286,0.586
2024,51,Holiday,Zappos,Loungewear,28,3,25,3,112.03999999999999,54.51,0.13636363636363635,0.13636363636363635,0.1350909090909091,0.487
2024,51,Holiday,Zappos,Men's Denim,61,34,27,33,1919.52,933.83,0.5384615384615384,0.5307692307692308,0.08803846153846154,0.486
2024,51,Holiday,Zappos,Outerwear,40,14,26,14,1097.84,472.96000000000004,0.22438461538461538,0.21792307692307694,0.12523076923076923,0.431
2024,51,Holiday,Zappos,Seasonal Capsule,2,2,0,2,86.66,44.78,1.0,1.0,0.059,0.517
2024,51,Holiday,Zappos,Tops & Blouses,22,16,6,15,527.25,284.73,0.7142857142857143,0.6857142857142857,0.06314285714285714,0.54
2024,51,Holiday,Zappos,Women's Denim,85,30,55,30,1667.22,862.94,0.3125,0.308625,0.123875,0.518
2024,52,Holiday,Amazon,Accessories,91,41,50,39,835.39,502.21000000000004,0.4298333333333333,0.41583333333333333,0.11983333333333333,0.601
2024,52,Holiday,Amazon,Activewear,129,62,67,60,2927.8199999999997,1561.3600000000001,0.4666666666666667,0.4513333333333333,0.10746666666666667,0.533
2024,52,Holiday,Amazon,Aerie Intimates,268,100,168,94,2694.6,1447.91,0.33194117647058824,0.3149411764705882,0.12988235294117648,0.537
2024,52,Holiday,Amazon,Graphic Tees,240,79,161,76,1500.0700000000002,839.73,0.3456666666666666,0.3382222222222222,0.10388888888888889,0.56
2024,52,Holiday,Amazon,Loungewear,123,61,62,60,2649.25,1460.07,0.45005882352941173,0.41741176470588237,0.12123529411764705,0.551
2024,52,Holiday,Amazon,Men's Denim,208,87,121,84,4742.82,2274.56,0.4396206896551724,0.41537931034482756,0.09958620689655172,0.48
2024,52,Holiday,Amazon,Outerwear,129,64,65,60,4440.86,1878.01,0.44461538461538463,0.42084615384615387,0.10984615384615384,0.423
2024,52,Holiday,Amazon,Seasonal Capsule,11,11,0,10,590.88,293.16,1.0,0.9,0.0595,0.496
2024,52,Holiday,Amazon,Tops & Blouses,86,16,70,16,510.13,284.77,0.3030714285714286,0.287,0.10714285714285714,0.558
2024,52,Holiday,Amazon,Women's Denim,184,50,134,47,2175.27,1112.94,0.3333333333333333,0.3115,0.13433333333333333,0.512
2024,52,Holiday,Macy's,Accessories,160,96,64,95,2493.74,1495.93,0.5437894736842106,0.5067894736842105,0.1354736842105263,0.6
2024,52,Holiday,Macy's,Activewear,175,115,60,113,5094.91,2588.86,0.6182333333333333,0.5935,0.11996666666666668,0.508
2024,52,Holiday,Macy's,Aerie Intimates,264,161,103,150,4307.62,2311.1,0.5775,0.5486666666666666,0.122875,0.537
2024,52,Holiday,Macy's,Graphic Tees,184,107,77,104,2093.09,1157.1,0.6130434782608696,0.5690869565217391,0.11656521739130435,0.553
2024,52,Holiday,Macy's,Loungewear,176,118,58,115,4541.9800000000005,2406.11,0.7315151515151516,0.7150606060606061,0.103,0.53
2024,52,Holiday,Macy's,Men's Denim,208,124,84,121,6868.9800000000005,3231.54,0.7206739130434782,0.7181521739130434,0.10493478260869565,0.47
2024,52,Holiday,Macy's,Outerwear,103,72,31,67,5359.52,2320.66,0.597125,0.5674375,0.115625,0.433
2024,52,Holiday,Macy's,Seasonal Capsule,9,9,0,9,499.12,250.41,1.0,1.0,0.055,0.502
2024,52,Holiday,Macy's,Tops & Blouses,84,67,17,65,2250.19,1170.87,0.7528823529411764,0.7295882352941176,0.10058823529411764,0.52
2024,52,Holiday,Macy's,Women's Denim,300,178,122,175,8390.89,4136.62,0.5465897435897435,0.5361282051282051,0.13302564102564102,0.493
2024,52,Holiday,Nordstrom,Accessories,52,21,31,21,597.52,351.75,0.38636363636363635,0.3788181818181818,0.133,0.589
2024,52,Holiday,Nordstrom,Activewear,91,26,65,26,1110.18,593.97,0.3578571428571428,0.3578571428571428,0.10514285714285715,0.535
2024,52,Holiday,Nordstrom,Aerie Intimates,116,64,52,63,1783.79,975.39,0.5238333333333334,0.4997222222222223,0.111,0.547
2024,52,Holiday,Nordstrom,Graphic Tees,110,52,58,51,1124.51,618.09,0.5112777777777777,0.48027777777777775,0.10488888888888888,0.55
2024,52,Holiday,Nordstrom,Loungewear,80,34,46,34,1524.3200000000002,827.47,0.4619047619047619,0.44442857142857145,0.1108095238095238,0.543
2024,52,Holiday,Nordstrom,Men's Denim,99,41,58,40,2391.6,1145.28,0.5352941176470588,0.5316176470588235,0.10005882352941177,0.479
2024,52,Holiday,Nordstrom,Outerwear,74,31,43,29,2329.83,984.17,0.484375,0.4786875,0.1133125,0.422
2024,52,Holiday,Nordstrom,Seasonal Capsule,5,5,0,5,210.42000000000002,104.52,1.0,1.0,0.0755,0.497
2024,52,Holiday,Nordstrom,Tops & Blouses,85,39,46,39,1267.32,681.67,0.4951176470588235,0.4726470588235294,0.11052941176470588,0.538
2024,52,Holiday,Nordstrom,Women's Denim,215,60,155,58,3082.88,1585.67,0.20575757575757575,0.1892727272727273,0.1335757575757576,0.514
2024,52,Holiday,NuOrder_Direct,Accessories,59,53,6,52,1349.6000000000001,802.1800000000001,0.85,0.8129166666666667,0.1295,0.594
2024,52,Holiday,NuOrder_Direct,Activewear,91,83,8,79,3263.88,1663.9599999999998,0.9057692307692308,0.8795000000000001,0.10938461538461539,0.51
2024,52,Holiday,NuOrder_Direct,Aerie Intimates,174,167,7,158,4092.71,2193.91,0.9553333333333334,0.917,0.10788888888888888,0.536
2024,52,Holiday,NuOrder_Direct,Graphic Tees,87,74,13,70,1348.8,707.02,0.9330555555555556,0.8892222222222222,0.12444444444444443,0.524
2024,52,Holiday,NuOrder_Direct,Loungewear,73,66,7,65,2494.11,1249.38,0.9433043478260871,0.9251739130434783,0.11591304347826087,0.501
2024,52,Holiday,NuOrder_Direct,Men's Denim,108,102,6,97,5334.0599999999995,2486.52,0.9363947368421052,0.9046315789473683,0.10623684210526316,0.466
2024,52,Holiday,NuOrder_Direct,Outerwear,58,53,5,53,4653.6900000000005,1978.1,0.9432666666666667,0.9222,0.11473333333333334,0.425
2024,52,Holiday,NuOrder_Direct,Seasonal Capsule,5,5,0,5,319.7,152.73,1.0,1.0,0.0475,0.478
2024,52,Holiday,NuOrder_Direct,Tops & Blouses,57,52,5,48,1589.42,812.0799999999999,0.9300625,0.8885625,0.0949375,0.511
2024,52,Holiday,NuOrder_Direct,Women's Denim,110,109,1,106,5068.5199999999995,2409.24,0.9615384615384616,0.9209615384615385,0.12696153846153846,0.475
2024,52,Holiday,Zappos,Accessories,26,7,19,7,145.58,91.91,0.2857142857142857,0.2857142857142857,0.13285714285714284,0.631
2024,52,Holiday,Zappos,Activewear,48,9,39,9,438.41,233.59,0.4,0.4,0.11213333333333333,0.533
2024,52,Holiday,Zappos,Aerie Intimates,80,24,56,22,605.54,345.88,0.375,0.3605625,0.11762500000000001,0.571
2024,52,Holiday,Zappos,Graphic Tees,17,2,15,2,36.46,21.27,0.2857142857142857,0.2857142857142857,0.12442857142857143,0.583
2024,52,Holiday,Zappos,Loungewear,32,2,30,2,65.64,32.19,0.10416666666666667,0.10416666666666667,0.14316666666666666,0.49
2024,52,Holiday,Zappos,Men's Denim,73,40,33,39,2243.55,1080.3,0.5192307692307693,0.5144230769230769,0.0931923076923077,0.482
2024,52,Holiday,Zappos,Outerwear,39,14,25,14,1112.64,475.44,0.25592857142857145,0.25592857142857145,0.11757142857142856,0.427
2024,52,Holiday,Zappos,Seasonal Capsule,2,2,0,2,86.9,45.02,1.0,1.0,0.057,0.518
2024,52,Holiday,Zappos,Tops & Blouses,26,18,8,18,634.04,335.02,0.7142857142857143,0.6857142857142857,0.07371428571428572,0.528
2024,52,Holiday,Zappos,Women's Denim,67,16,51,16,904.51,475.34000000000003,0.2,0.19486666666666666,0.12093333333333334,0.526
2025,53,Spring,Amazon,Accessories,87,41,46,40,855.74,509.88,0.43516666666666665,0.39458333333333334,0.12758333333333333,0.596
2025,53,Spring,Amazon,Activewear,120,62,58,58,2872.36,1528.22,0.475,0.4423333333333333,0.116,0.532
2025,53,Spring,Amazon,Aerie Intimates,249,104,145,101,2840.76,1509.88,0.34138888888888885,0.33161111111111113,0.12716666666666668,0.532
2025,53,Spring,Amazon,Graphic Tees,277,112,165,111,2347.98,1350.43,0.4182,0.4025,0.1032,0.575
2025,53,Spring,Amazon,Loungewear,108,50,58,49,2238.5,1235.8400000000001,0.4484,0.39726666666666666,0.1124,0.552
2025,53,Spring,Amazon,Men's Denim,169,63,106,59,3294.5,1576.83,0.3998965517241379,0.3682758620689655,0.10662068965517242,0.479
2025,53,Spring,Amazon,Outerwear,57,30,27,30,2209.44,924.67,0.47433333333333333,0.4721666666666667,0.109,0.419
2025,53,Spring,Amazon,Seasonal Capsule,17,17,0,17,986.01,491.7,1.0,1.0,0.04675,0.499
2025,53,Spring,Amazon,Tops & Blouses,90,23,67,22,691.26,374.3,0.3377142857142857,0.31464285714285717,0.11642857142857142,0.541
2025,53,Spring,Amazon,Women's Denim,131,35,96,33,1507.48,766.76,0.3333333333333333,0.29977777777777775,0.13611111111111113,0.509
2025,53,Spring,Macy's,Accessories,124,78,46,74,1873.27,1134.71,0.6337368421052632,0.5906842105263157,0.12236842105263158,0.606
2025,53,Spring,Macy's,Activewear,153,101,52,99,4474.5,2274.92,0.6160666666666667,0.6000333333333334,0.12010000000000001,0.508
2025,53,Spring,Macy's,Aerie Intimates,226,131,95,129,3730.73,2016.97,0.59975,0.5922916666666667,0.12004166666666667,0.541
2025,53,Spring,Macy's,Graphic Tees,168,101,67,98,1959.69,1085.2,0.6204999999999999,0.6004166666666667,0.11112499999999999,0.554
2025,53,Spring,Macy's,Loungewear,180,99,81,98,3925.38,2115.49,0.66553125,0.6430625,0.104125,0.539
2025,53,Spring,Macy's,Men's Denim,178,98,80,98,5414.59,2533.29,0.6233913043478261,0.6074782608695652,0.11030434782608696,0.468
2025,53,Spring,Macy's,Outerwear,50,34,16,34,2689.67,1173.02,0.5678,0.5678,0.11,0.436
2025,53,Spring,Macy's,Seasonal Capsule,11,11,0,11,553.25,271.82,1.0,0.95,0.05575,0.491
2025,53,Spring,Macy's,Tops & Blouses,93,81,12,79,2687.6600000000003,1387.34,0.8441176470588235,0.8163529411764706,0.10323529411764705,0.516
2025,53,Spring,Macy's,Women's Denim,309,158,151,157,7743.9400000000005,3839.41,0.439948717948718,0.4276410256410257,0.1386923076923077,0.496
2025,53,Spring,Nordstrom,Accessories,63,12,51,12,285.37,166.0,0.35000000000000003,0.3541666666666667,0.12375000000000001,0.582
2025,53,Spring,Nordstrom,Activewear,103,47,56,45,1892.69,981.0999999999999,0.4675714285714285,0.43923809523809526,0.11142857142857142,0.518
2025,53,Spring,Nordstrom,Aerie Intimates,115,62,53,62,1759.52,958.44,0.4603333333333333,0.44027777777777777,0.11633333333333333,0.545
2025,53,Spring,Nordstrom,Graphic Tees,114,57,57,56,1287.41,728.5,0.5597894736842105,0.5271578947368422,0.10473684210526316,0.566
2025,53,Spring,Nordstrom,Loungewear,79,37,42,36,1793.44,1020.01,0.40476190476190477,0.40476190476190477,0.10638095238095238,0.569
2025,53,Spring,Nordstrom,Men's Denim,93,40,53,40,2410.68,1154.1299999999999,0.5495757575757576,0.5479696969696969,0.10324242424242425,0.479
2025,53,Spring,Nordstrom,Outerwear,37,16,21,16,1230.73,511.29999999999995,0.43183333333333335,0.4214166666666667,0.12291666666666667,0.415
2025,53,Spring,Nordstrom,Seasonal Capsule,6,6,0,6,236.63,114.36999999999999,1.0,1.0,0.06899999999999999,0.483
2025,53,Spring,Nordstrom,Tops & Blouses,85,33,52,33,1116.27,602.76,0.43823529411764706,0.4101764705882353,0.11341176470588235,0.54
2025,53,Spring,Nordstrom,Women's Denim,183,39,144,39,2179.5600000000004,1123.42,0.1553030303030303,0.15206060606060606,0.13533333333333333,0.515
2025,53,Spring,NuOrder_Direct,Accessories,61,56,5,53,1375.85,815.29,0.8384615384615385,0.7925384615384616,0.12484615384615384,0.593
2025,53,Spring,NuOrder_Direct,Activewear,87,79,8,77,3163.16,1603.96,0.9397307692307693,0.9150769230769231,0.11692307692307692,0.507
2025,53,Spring,NuOrder_Direct,Aerie Intimates,161,153,8,148,3822.86,2041.84,0.9433703703703704,0.9079259259259259,0.11270370370370371,0.534
2025,53,Spring,NuOrder_Direct,Graphic Tees,91,86,5,85,1633.88,856.65,0.9784,0.9559,0.1172,0.524
2025,53,Spring,NuOrder_Direct,Loungewear,74,71,3,69,2804.04,1466.33,0.939409090909091,0.9053181818181819,0.113,0.523
2025,53,Spring,NuOrder_Direct,Men's Denim,108,101,7,100,5444.13,2522.14,0.9188684210526317,0.8969473684210527,0.11118421052631577,0.463
2025,53,Spring,NuOrder_Direct,Outerwear,26,25,1,24,2070.23,873.07,0.9583333333333334,0.9479166666666666,0.1255,0.422
2025,53,Spring,NuOrder_Direct,Seasonal Capsule,5,5,0,5,287.09,135.91000000000003,1.0,1.0,0.05266666666666667,0.473
2025,53,Spring,NuOrder_Direct,Tops & Blouses,56,51,5,50,1669.81,857.38,0.93525,0.888,0.0968125,0.513
2025,53,Spring,NuOrder_Direct,Women's Denim,126,118,8,115,5521.17,2633.85,0.9208148148148149,0.895925925925926,0.13377777777777777,0.477
2025,53,Spring,Zappos,Accessories,31,9,22,9,183.82999999999998,115.31,0.2857142857142857,0.25,0.12828571428571428,0.627
2025,53,Spring,Zappos,Activewear,49,9,40,9,443.19,238.37,0.4,0.4,0.1074,0.538
2025,53,Spring,Zappos,Aerie Intimates,81,24,57,23,633.12,363.14,0.34375,0.33125,0.1194375,0.574
2025,53,Spring,Zappos,Graphic Tees,29,9,20,9,230.52,143.16,0.375,0.375,0.11675,0.621
2025,53,Spring,Zappos,Loungewear,25,2,23,2,92.14,43.98,0.05,0.05,0.1409,0.477
2025,53,Spring,Zappos,Men's Denim,43,18,25,17,953.64,462.38,0.36363636363636365,0.3522727272727273,0.104,0.485
2025,53,Spring,Zappos,Outerwear,23,9,14,8,642.9300000000001,275.1,0.3076923076923077,0.28846153846153844,0.11438461538461539,0.428
2025,53,Spring,Zappos,Seasonal Capsule,1,1,0,1,42.68,21.74,1.0,1.0,0.074,0.509
2025,53,Spring,Zappos,Tops & Blouses,24,17,7,17,596.26,317.92,0.7142857142857143,0.7142857142857143,0.06985714285714285,0.533
2025,53,Spring,Zappos,Women's Denim,63,15,48,15,831.8599999999999,430.44,0.2,0.19333333333333333,0.13093333333333332,0.517
2025,54,Spring,Amazon,Accessories,111,53,58,53,1114.46,662.74,0.4384166666666667,0.41083333333333333,0.12258333333333334,0.595
2025,54,Spring,Amazon,Activewear,136,66,70,65,3218.59,1718.02,0.4,0.3831333333333333,0.11613333333333334,0.534
2025,54,Spring,Amazon,Aerie Intimates,269,96,173,94,2775.34,1493.87,0.31666666666666665,0.30394444444444446,0.13116666666666668,0.538
2025,54,Spring,Amazon,Graphic Tees,230,92,138,87,1841.5700000000002,1056.58,0.4183,0.3861,0.1041,0.574
2025,54,Spring,Amazon,Loungewear,118,53,65,50,2218.28,1224.24,0.42866666666666664,0.38026666666666664,0.1174,0.552
2025,54,Spring,Amazon,Men's Denim,177,62,115,59,3283.58,1581.89,0.3786551724137931,0.3680344827586207,0.1103103448275862,0.482
2025,54,Spring,Amazon,Outerwear,46,24,22,22,1612.94,670.72,0.47025,0.47100000000000003,0.11166666666666665,0.416
2025,54,Spring,Amazon,Seasonal Capsule,16,16,0,16,897.65,438.6,1.0,1.0,0.065,0.489
2025,54,Spring,Amazon,Tops & Blouses,113,19,94,18,572.29,321.1,0.33999999999999997,0.3157333333333333,0.1128,0.561
2025,54,Spring,Amazon,Women's Denim,132,36,96,36,1650.5,837.14,0.375,0.3534375,0.13225,0.507
2025,54,Spring,Macy's,Accessories,147,80,67,78,1942.3700000000001,1173.32,0.6066,0.57945,0.12125,0.604
2025,54,Spring,Macy's,Activewear,202,126,76,121,5441.02,2760.39,0.61234375,0.58871875,0.12228125000000001,0.507
2025,54,Spring,Macy's,Aerie Intimates,244,149,95,145,4161.39,2247.28,0.5417500000000001,0.5272916666666666,0.12504166666666666,0.54
2025,54,Spring,Macy's,Graphic Tees,206,109,97,104,2080.39,1155.5,0.5595416666666667,0.5262083333333333,0.11870833333333335,0.555
2025,54,Spring,Macy's,Loungewear,163,100,63,95,3764.79,1995.44,0.7316774193548387,0.6992903225806452,0.10996774193548386,0.53
2025,54,Spring,Macy's,Men's Denim,181,97,84,95,5364.88,2537.28,0.6461521739130435,0.6371739130434783,0.11195652173913044,0.473
2025,54,Spring,Macy's,Outerwear,39,29,10,29,2368.2,1027.45,0.6428571428571429,0.6428571428571429,0.11242857142857143,0.434
2025,54,Spring,Macy's,Seasonal Capsule,11,11,0,10,501.80999999999995,241.32,1.0,0.9375,0.07375,0.481
2025,54,Spring,Macy's,Tops & Blouses,103,86,17,81,2785.43,1441.53,0.7674705882352941,0.7161176470588235,0.10623529411764707,0.518
2025,54,Spring,Macy's,Women's Denim,291,144,147,136,6736.21,3336.79,0.4722368421052632,0.45681578947368423,0.14105263157894737,0.495
2025,54,Spring,Nordstrom,Accessories,56,11,45,11,254.94,148.76,0.4166666666666667,0.4166666666666667,0.12025000000000001,0.584
2025,54,Spring,Nordstrom,Activewear,96,30,66,30,1257.51,669.37,0.40290909090909094,0.39645454545454545,0.10918181818181819,0.532
2025,54,Spring,Nordstrom,Aerie Intimates,111,64,47,63,1753.5,943.5699999999999,0.546235294117647,0.5094705882352941,0.11558823529411766,0.538
2025,54,Spring,Nordstrom,Graphic Tees,131,55,76,53,1228.65,703.43,0.5054210526315789,0.4948947368421053,0.10705263157894736,0.573
2025,54,Spring,Nordstrom,Loungewear,87,46,41,44,2228.44,1245.78,0.42915000000000003,0.41414999999999996,0.10585,0.559
2025,54,Spring,Nordstrom,Men's Denim,97,41,56,40,2384.91,1132.3600000000001,0.5121212121212121,0.5032727272727273,0.1080909090909091,0.475
2025,54,Spring,Nordstrom,Outerwear,37,17,20,17,1319.39,539.28,0.5075833333333334,0.5083333333333333,0.12266666666666666,0.409
2025,54,Spring,Nordstrom,Seasonal Capsule,6,6,0,6,232.21,109.95,1.0,1.0,0.08566666666666667,0.473
2025,54,Spring,Nordstrom,Tops & Blouses,80,36,44,35,1160.78,614.47,0.4831764705882353,0.45782352941176474,0.11764705882352941,0.529
2025,54,Spring,Nordstrom,Women's Denim,184,38,146,36,2008.1,1032.3400000000001,0.15537499999999999,0.13896875,0.13515625,0.514
2025,54,Spring,NuOrder_Direct,Accessories,71,64,7,59,1502.13,883.87,0.8560714285714285,0.8181428571428572,0.1187142857142857,0.588
2025,54,Spring,NuOrder_Direct,Activewear,76,71,5,70,2861.98,1453.23,0.958037037037037,0.9418888888888889,0.11725925925925926,0.508
2025,54,Spring,NuOrder_Direct,Aerie Intimates,177,172,5,168,4357.72,2314.29,0.9710384615384615,0.9256923076923077,0.1118076923076923,0.531
2025,54,Spring,NuOrder_Direct,Graphic Tees,91,86,5,84,1615.15,845.53,0.978,0.9471,0.11615,0.523
